measurement_date	name	metric_type	agency	numerator	denominator
2015-05-01	TripsScheduled	Dollars	MR5	130.00	NULL
2015-10-12	TripsScheduled	Dollars	LOG	4620.49	NULL
2015-10-01	TripsScheduled	Dollars	SR1	82.00	NULL
2015-04-16	TripsScheduled	Dollars	CDR	118.50	NULL
2015-05-08	TripsScheduled	Dollars	BR7	98.00	NULL
2015-02-26	TripsScheduled	Dollars	MID	98.36	NULL
2015-02-11	TripsScheduled	Dollars	KE3	250.00	NULL
2015-11-24	TripsScheduled	Dollars	SY4	120.50	NULL
2015-05-15	TripsScheduled	Dollars	CDS	65.00	NULL
2015-07-21	TripsScheduled	Dollars	HE6	202.00	NULL
2015-05-05	TripsScheduled	Dollars	CDR	987.50	NULL
2015-07-23	TripsScheduled	Dollars	LOG	13642.36	NULL
2015-10-30	TripsScheduled	Dollars	SR3	NULL	NULL
2015-02-11	TripsScheduled	Dollars	CDR	109.00	NULL
2015-02-21	TripsScheduled	Dollars	CDS	13.50	NULL
2015-06-22	TripsScheduled	Dollars	MID	231.62	NULL
2015-10-07	TripsScheduled	Dollars	TL1	666.84	NULL
2015-01-07	TripsScheduled	Dollars	PB1	376.00	NULL
2015-05-19	TripsScheduled	Dollars	CDR	908.00	NULL
2015-02-02	TripsScheduled	Dollars	LOG	10746.16	NULL
2015-01-28	TripsScheduled	Dollars	FAC	106.00	NULL
2015-04-17	TripsScheduled	Dollars	PB1	316.00	NULL
2015-08-18	TripsScheduled	Dollars	BR7	146.00	NULL
2015-10-31	TripsScheduled	Dollars	LOG	1114.74	NULL
2015-09-01	TripsScheduled	Dollars	KE3	138.00	NULL
2015-06-22	TripsScheduled	Dollars	PVT	2007.40	NULL
2015-10-14	TripsScheduled	Dollars	LOG	8885.84	NULL
2015-04-13	TripsScheduled	Dollars	WC1	138.00	NULL
2015-04-06	TripsScheduled	Dollars	SE2	135.00	NULL
2015-09-08	TripsScheduled	Dollars	CDS	182.25	NULL
2015-09-15	TripsScheduled	Dollars	MID	25.67	NULL
2015-10-20	TripsScheduled	Dollars	CDR	1193.50	NULL
2015-04-28	TripsScheduled	Dollars	LOG	13089.44	NULL
2015-02-23	TripsScheduled	Dollars	MR5	146.00	NULL
2015-11-16	TripsScheduled	Dollars	CDS	183.50	NULL
2015-10-26	TripsScheduled	Dollars	ND2	82.00	NULL
2015-02-04	TripsScheduled	Dollars	LOG	11535.61	NULL
2015-02-23	TripsScheduled	Dollars	CR5	53.00	NULL
2015-05-09	TripsScheduled	Dollars	MRC	56.25	NULL
2015-04-23	TripsScheduled	Dollars	CDY	218.00	NULL
2015-04-09	TripsScheduled	Dollars	TL1	150.72	NULL
2015-09-08	TripsScheduled	Dollars	LOG	9536.87	NULL
2015-08-12	TripsScheduled	Dollars	SK2	106.00	NULL
2015-10-27	TripsScheduled	Dollars	BR3	210.00	NULL
2015-01-23	TripsScheduled	Dollars	MID	476.50	NULL
2015-09-29	TripsScheduled	Dollars	PVT	644.00	NULL
2015-04-08	TripsScheduled	Dollars	SE2	415.60	NULL
2015-07-08	TripsScheduled	Dollars	PVT	1244.85	NULL
2015-02-10	TripsScheduled	Dollars	CDR	69.00	NULL
2015-08-03	TripsScheduled	Dollars	FAC	NULL	NULL
2015-10-08	TripsScheduled	Dollars	SE2	326.00	NULL
2015-06-17	TripsScheduled	Dollars	CDS	244.00	NULL
2015-07-08	TripsScheduled	Dollars	MID	320.42	NULL
2015-08-24	TripsScheduled	Dollars	WC1	NULL	NULL
2015-03-09	TripsScheduled	Dollars	CDS	804.00	NULL
2015-02-28	TripsScheduled	Dollars	SY4	151.00	NULL
2015-05-12	TripsScheduled	Dollars	CDY	218.00	NULL
2015-04-30	TripsScheduled	Dollars	PVT	715.00	NULL
2015-06-05	TripsScheduled	Dollars	PB1	154.00	NULL
2015-04-18	TripsScheduled	Dollars	KE3	138.00	NULL
2015-04-27	TripsScheduled	Dollars	MP1	204.00	NULL
2015-02-05	TripsScheduled	Dollars	FA1	163.00	NULL
2015-02-15	TripsScheduled	Dollars	SE2	147.00	NULL
2015-01-17	TripsScheduled	Dollars	BR3	81.00	NULL
2015-05-05	TripsScheduled	Dollars	KE3	207.00	NULL
2015-05-26	TripsScheduled	Dollars	SE2	340.00	NULL
2015-09-10	TripsScheduled	Dollars	CDS	129.50	NULL
2015-06-17	TripsScheduled	Dollars	LOG	11446.94	NULL
2015-08-31	TripsScheduled	Dollars	CDR	103.00	NULL
2015-11-18	TripsScheduled	Dollars	PVT	1153.00	NULL
2015-06-19	TripsScheduled	Dollars	CDS	179.50	NULL
2015-09-19	TripsScheduled	Dollars	SE2	228.00	NULL
2015-09-23	TripsScheduled	Dollars	ND2	194.00	NULL
2015-03-06	TripsScheduled	Dollars	SE2	138.00	NULL
2015-07-30	TripsScheduled	Dollars	VA1	120.36	NULL
2015-01-02	TripsScheduled	Dollars	HE6	210.00	NULL
2015-11-06	TripsScheduled	Dollars	KE3	306.00	NULL
2015-05-30	TripsScheduled	Dollars	BR3	186.00	NULL
2015-08-27	TripsScheduled	Dollars	PVT	819.00	NULL
2015-10-13	TripsScheduled	Dollars	SR3	122.00	NULL
2015-07-20	TripsScheduled	Dollars	LOG	13752.60	NULL
2015-06-05	TripsScheduled	Dollars	MID	350.19	NULL
2015-05-23	TripsScheduled	Dollars	SK2	49.00	NULL
2015-06-18	TripsScheduled	Dollars	MP1	53.00	NULL
2015-02-25	TripsScheduled	Dollars	PVT	1813.00	NULL
2015-06-05	TripsScheduled	Dollars	PVT	1907.00	NULL
2015-07-25	TripsScheduled	Dollars	MR5	146.00	NULL
2015-03-31	TripsScheduled	Dollars	PB1	180.20	NULL
2015-03-14	TripsScheduled	Dollars	PVT	589.55	NULL
2015-07-06	TripsScheduled	Dollars	LOG	11391.99	NULL
2015-11-23	TripsScheduled	Dollars	PB1	248.00	NULL
2015-04-30	TripsScheduled	Dollars	CDS	647.00	NULL
2015-05-21	TripsScheduled	Dollars	KE3	412.00	NULL
2015-08-26	TripsScheduled	Dollars	SR3	NULL	NULL
2015-10-22	TripsScheduled	Dollars	HL1	NULL	NULL
2015-02-19	TripsScheduled	Dollars	MP1	204.00	NULL
2015-04-13	TripsScheduled	Dollars	MR5	146.00	NULL
2015-11-17	TripsScheduled	Dollars	SR3	232.50	NULL
2015-01-18	TripsScheduled	Dollars	LOG	1660.50	NULL
2015-05-21	TripsScheduled	Dollars	MID	933.79	NULL
2015-09-30	TripsScheduled	Dollars	CDR	884.75	NULL
2015-08-03	TripsScheduled	Dollars	TL1	539.80	NULL
2015-01-01	TripsScheduled	Dollars	LOG	2441.75	NULL
2015-11-14	TripsScheduled	Dollars	MP1	86.50	NULL
2015-11-12	TripsScheduled	Dollars	SE2	224.00	NULL
2015-06-11	TripsScheduled	Dollars	SE2	644.00	NULL
2015-07-07	TripsScheduled	Dollars	WC1	82.00	NULL
2015-02-05	TripsScheduled	Dollars	SR3	456.00	NULL
2015-05-23	TripsScheduled	Dollars	KE3	138.00	NULL
2015-07-28	TripsScheduled	Dollars	CDR	411.00	NULL
2015-05-31	TripsScheduled	Dollars	LOG	1972.24	NULL
2015-10-30	TripsScheduled	Dollars	HE6	NULL	NULL
2015-02-03	TripsScheduled	Dollars	CDS	197.00	NULL
2015-07-29	TripsScheduled	Dollars	SY4	NULL	NULL
2015-08-04	TripsScheduled	Dollars	MP1	65.00	NULL
2015-01-19	TripsScheduled	Dollars	MP1	106.00	NULL
2015-02-20	TripsScheduled	Dollars	CDS	380.50	NULL
2015-01-20	TripsScheduled	Dollars	LOG	12368.97	NULL
2015-06-15	TripsScheduled	Dollars	BR3	210.00	NULL
2015-06-23	TripsScheduled	Dollars	KE3	138.00	NULL
2015-04-13	TripsScheduled	Dollars	PVT	1318.17	NULL
2015-05-07	TripsScheduled	Dollars	VA1	0.00	NULL
2015-09-23	TripsScheduled	Dollars	BR3	186.00	NULL
2015-01-10	TripsScheduled	Dollars	PVT	350.00	NULL
2015-08-18	TripsScheduled	Dollars	MP1	153.00	NULL
2015-03-27	TripsScheduled	Dollars	PB1	146.00	NULL
2015-05-27	TripsScheduled	Dollars	CDR	1154.50	NULL
2015-07-14	TripsScheduled	Dollars	MID	239.63	NULL
2015-02-10	TripsScheduled	Dollars	MID	206.62	NULL
2015-05-04	TripsScheduled	Dollars	PVT	876.60	NULL
2015-02-19	TripsScheduled	Dollars	BR7	292.00	NULL
2015-09-18	TripsScheduled	Dollars	CDR	852.50	NULL
2015-01-19	TripsScheduled	Dollars	LE2	57.00	NULL
2015-06-08	TripsScheduled	Dollars	SE2	106.00	NULL
2015-03-31	TripsScheduled	Dollars	SR3	566.00	NULL
2015-02-02	TripsScheduled	Dollars	SR3	310.00	NULL
2015-06-30	TripsScheduled	Dollars	SY4	220.00	NULL
2015-01-19	TripsScheduled	Dollars	FAC	106.00	NULL
2015-06-04	TripsScheduled	Dollars	LOG	12985.28	NULL
2015-08-14	TripsScheduled	Dollars	FAC	NULL	NULL
2015-03-10	TripsScheduled	Dollars	FAC	122.00	NULL
2015-08-02	TripsScheduled	Dollars	LOG	924.24	NULL
2015-04-01	TripsScheduled	Dollars	LOG	9547.48	NULL
2015-03-06	TripsScheduled	Dollars	SY4	179.00	NULL
2015-01-30	TripsScheduled	Dollars	SG2	114.00	NULL
2015-03-30	TripsScheduled	Dollars	HE6	82.00	NULL
2015-11-12	TripsScheduled	Dollars	CDS	181.00	NULL
2015-07-29	TripsScheduled	Dollars	ND2	218.00	NULL
2015-10-10	TripsScheduled	Dollars	PVT	252.00	NULL
2015-10-24	TripsScheduled	Dollars	KE3	NULL	NULL
2015-03-26	TripsScheduled	Dollars	WC1	98.00	NULL
2015-07-16	TripsScheduled	Dollars	KE3	138.00	NULL
2015-06-06	TripsScheduled	Dollars	LOG	2585.69	NULL
2015-06-27	TripsScheduled	Dollars	FAC	189.00	NULL
2015-09-26	TripsScheduled	Dollars	MR4	49.60	NULL
2015-07-02	TripsScheduled	Dollars	PVT	894.00	NULL
2015-02-17	TripsScheduled	Dollars	CDS	614.50	NULL
2015-03-20	TripsScheduled	Dollars	SY4	343.00	NULL
2015-03-01	TripsScheduled	Dollars	PVT	142.00	NULL
2015-02-06	TripsScheduled	Dollars	SR1	792.00	NULL
2015-08-25	TripsScheduled	Dollars	MP1	114.00	NULL
2015-01-21	TripsScheduled	Dollars	LE2	41.45	NULL
2015-04-07	TripsScheduled	Dollars	CDR	141.50	NULL
2015-06-03	TripsScheduled	Dollars	CDR	1161.50	NULL
2015-02-03	TripsScheduled	Dollars	MID	491.79	NULL
2015-04-08	TripsScheduled	Dollars	VA1	53.00	NULL
2015-02-09	TripsScheduled	Dollars	SR3	358.00	NULL
2015-03-15	TripsScheduled	Dollars	PVT	446.00	NULL
2015-11-24	TripsScheduled	Dollars	PVT	60.25	NULL
2015-01-26	TripsScheduled	Dollars	RR6	258.00	NULL
2015-11-16	TripsScheduled	Dollars	CDR	1444.00	NULL
2015-01-23	TripsScheduled	Dollars	SR1	138.00	NULL
2015-09-02	TripsScheduled	Dollars	PB1	170.00	NULL
2015-06-04	TripsScheduled	Dollars	CDS	113.00	NULL
2015-08-26	TripsScheduled	Dollars	PB1	NULL	NULL
2015-11-05	TripsScheduled	Dollars	CDS	181.00	NULL
2015-06-17	TripsScheduled	Dollars	SE2	98.00	NULL
2015-09-16	TripsScheduled	Dollars	BR7	NULL	NULL
2015-11-21	TripsScheduled	Dollars	SE2	212.00	NULL
2015-04-29	TripsScheduled	Dollars	PVT	1313.00	NULL
2015-10-03	TripsScheduled	Dollars	PVT	830.24	NULL
2015-07-21	TripsScheduled	Dollars	BR7	114.00	NULL
2015-10-08	TripsScheduled	Dollars	PB1	138.00	NULL
2015-08-07	TripsScheduled	Dollars	PVT	1102.00	NULL
2015-07-30	TripsScheduled	Dollars	SE2	382.00	NULL
2015-10-03	TripsScheduled	Dollars	MR4	NULL	NULL
2015-08-20	TripsScheduled	Dollars	SR1	106.00	NULL
2015-09-07	TripsScheduled	Dollars	LOG	1441.58	NULL
2015-08-21	TripsScheduled	Dollars	PVT	1503.00	NULL
2015-11-03	TripsScheduled	Dollars	LOG	7798.98	NULL
2015-08-27	TripsScheduled	Dollars	SK2	114.00	NULL
2015-09-23	TripsScheduled	Dollars	LOG	10373.64	NULL
2015-01-23	TripsScheduled	Dollars	OH2	324.00	NULL
2015-09-15	TripsScheduled	Dollars	SR3	114.00	NULL
2015-11-23	TripsScheduled	Dollars	SE2	224.00	NULL
2015-01-16	TripsScheduled	Dollars	SE2	196.00	NULL
2015-08-11	TripsScheduled	Dollars	LOG	9732.15	NULL
2015-02-26	TripsScheduled	Dollars	CDS	736.50	NULL
2015-06-15	TripsScheduled	Dollars	LOG	10762.07	NULL
2015-09-17	TripsScheduled	Dollars	WC1	210.00	NULL
2015-06-15	TripsScheduled	Dollars	CDS	214.50	NULL
2015-01-27	TripsScheduled	Dollars	CRA	356.00	NULL
2015-08-11	TripsScheduled	Dollars	CDS	147.00	NULL
2015-06-01	TripsScheduled	Dollars	TL1	383.48	NULL
2015-05-12	TripsScheduled	Dollars	MRC	39.60	NULL
2015-06-11	TripsScheduled	Dollars	ND2	82.00	NULL
2015-10-07	TripsScheduled	Dollars	CDS	231.95	NULL
2015-07-13	TripsScheduled	Dollars	WC1	122.00	NULL
2015-04-10	TripsScheduled	Dollars	HE6	178.00	NULL
2015-06-29	TripsScheduled	Dollars	CDS	223.00	NULL
2015-11-02	TripsScheduled	Dollars	KE3	138.00	NULL
2015-07-27	TripsScheduled	Dollars	WC1	144.50	NULL
2015-07-11	TripsScheduled	Dollars	PVT	720.00	NULL
2015-02-25	TripsScheduled	Dollars	SR3	469.00	NULL
2015-05-15	TripsScheduled	Dollars	PVT	1437.00	NULL
2015-10-19	TripsScheduled	Dollars	PVT	1403.00	NULL
2015-06-05	TripsScheduled	Dollars	SR3	558.00	NULL
2015-11-25	TripsScheduled	Dollars	CDR	NULL	NULL
2015-03-12	TripsScheduled	Dollars	LOG	10877.48	NULL
2015-08-17	TripsScheduled	Dollars	CDR	258.50	NULL
2015-02-04	TripsScheduled	Dollars	FAC	167.00	NULL
2015-04-09	TripsScheduled	Dollars	WC1	98.00	NULL
2015-07-28	TripsScheduled	Dollars	MID	27.40	NULL
2015-04-06	TripsScheduled	Dollars	MP1	267.00	NULL
2015-09-22	TripsScheduled	Dollars	SR3	49.00	NULL
2015-02-19	TripsScheduled	Dollars	HE6	210.00	NULL
2015-04-30	TripsScheduled	Dollars	CDR	343.50	NULL
2015-04-01	TripsScheduled	Dollars	SS1	138.00	NULL
2015-02-26	TripsScheduled	Dollars	BR7	98.00	NULL
2015-06-26	TripsScheduled	Dollars	CDR	218.00	NULL
2015-09-30	TripsScheduled	Dollars	LOG	6936.64	NULL
2015-04-02	TripsScheduled	Dollars	CDY	218.00	NULL
2015-08-04	TripsScheduled	Dollars	LOG	9866.24	NULL
2015-08-04	TripsScheduled	Dollars	CDS	257.00	NULL
2015-08-16	TripsScheduled	Dollars	PVT	216.00	NULL
2015-09-30	TripsScheduled	Dollars	CDS	228.20	NULL
2015-11-21	TripsScheduled	Dollars	LOG	889.98	NULL
2015-01-05	TripsScheduled	Dollars	LOG	11745.39	NULL
2015-04-13	TripsScheduled	Dollars	SR1	220.00	NULL
2015-06-12	TripsScheduled	Dollars	CDR	582.00	NULL
2015-07-04	TripsScheduled	Dollars	PVT	736.00	NULL
2015-07-20	TripsScheduled	Dollars	WC1	148.05	NULL
2015-03-04	TripsScheduled	Dollars	CDR	239.50	NULL
2015-10-12	TripsScheduled	Dollars	PVT	1237.00	NULL
2015-06-05	TripsScheduled	Dollars	KE3	122.00	NULL
2015-04-17	TripsScheduled	Dollars	LOG	12322.29	NULL
2015-08-14	TripsScheduled	Dollars	ND2	245.00	NULL
2015-03-30	TripsScheduled	Dollars	SR1	61.00	NULL
2015-05-29	TripsScheduled	Dollars	SR3	342.00	NULL
2015-05-12	TripsScheduled	Dollars	MP1	131.00	NULL
2015-07-18	TripsScheduled	Dollars	PVT	1190.00	NULL
2015-09-23	TripsScheduled	Dollars	CDS	101.00	NULL
2015-02-17	TripsScheduled	Dollars	FA1	122.00	NULL
2015-06-22	TripsScheduled	Dollars	LOG	11320.85	NULL
2015-09-12	TripsScheduled	Dollars	SR1	82.00	NULL
2015-08-22	TripsScheduled	Dollars	SE2	106.00	NULL
2015-08-22	TripsScheduled	Dollars	MRC	85.85	NULL
2015-06-26	TripsScheduled	Dollars	SE2	384.00	NULL
2015-02-13	TripsScheduled	Dollars	FAC	251.00	NULL
2015-01-12	TripsScheduled	Dollars	FA1	153.00	NULL
2015-03-07	TripsScheduled	Dollars	LOG	1480.71	NULL
2015-04-28	TripsScheduled	Dollars	MID	836.92	NULL
2015-05-24	TripsScheduled	Dollars	PVT	289.00	NULL
2015-06-09	TripsScheduled	Dollars	WC1	98.00	NULL
2015-10-28	TripsScheduled	Dollars	PVT	795.00	NULL
2015-11-17	TripsScheduled	Dollars	SR1	86.50	NULL
2015-05-08	TripsScheduled	Dollars	ND2	196.00	NULL
2015-07-24	TripsScheduled	Dollars	SK2	106.00	NULL
2015-09-01	TripsScheduled	Dollars	PVT	1216.00	NULL
2015-10-20	TripsScheduled	Dollars	SE2	106.00	NULL
2015-10-16	TripsScheduled	Dollars	LOG	8472.32	NULL
2015-06-23	TripsScheduled	Dollars	WC1	214.80	NULL
2015-08-20	TripsScheduled	Dollars	LOG	8597.02	NULL
2015-05-05	TripsScheduled	Dollars	CDS	40.00	NULL
2015-05-12	TripsScheduled	Dollars	CDP	46.00	NULL
2015-07-24	TripsScheduled	Dollars	MP1	237.00	NULL
2015-03-27	TripsScheduled	Dollars	BR3	274.00	NULL
2015-04-16	TripsScheduled	Dollars	KE3	138.00	NULL
2015-01-23	TripsScheduled	Dollars	LOG	12816.59	NULL
2015-04-06	TripsScheduled	Dollars	SK2	324.00	NULL
2015-03-25	TripsScheduled	Dollars	SE2	216.00	NULL
2015-10-22	TripsScheduled	Dollars	CDR	1158.00	NULL
2015-03-09	TripsScheduled	Dollars	MID	438.33	NULL
2015-10-27	TripsScheduled	Dollars	SE2	212.00	NULL
2015-03-18	TripsScheduled	Dollars	CDR	102.00	NULL
2015-04-26	TripsScheduled	Dollars	LOG	1471.50	NULL
2015-06-17	TripsScheduled	Dollars	MID	445.04	NULL
2015-11-10	TripsScheduled	Dollars	MP1	304.50	NULL
2015-07-13	TripsScheduled	Dollars	PVT	1302.00	NULL
2015-08-12	TripsScheduled	Dollars	WC1	NULL	NULL
2015-08-13	TripsScheduled	Dollars	LOG	10238.87	NULL
2015-11-04	TripsScheduled	Dollars	PVT	845.75	NULL
2015-08-18	TripsScheduled	Dollars	HE6	NULL	NULL
2015-07-01	TripsScheduled	Dollars	LOG	12225.00	NULL
2015-11-13	TripsScheduled	Dollars	SR3	NULL	NULL
2015-08-19	TripsScheduled	Dollars	BR3	186.00	NULL
2015-05-28	TripsScheduled	Dollars	MP1	381.00	NULL
2015-10-09	TripsScheduled	Dollars	LOG	8235.91	NULL
2015-01-06	TripsScheduled	Dollars	SR3	252.00	NULL
2015-06-19	TripsScheduled	Dollars	MID	221.20	NULL
2015-02-11	TripsScheduled	Dollars	FAC	442.00	NULL
2015-01-06	TripsScheduled	Dollars	HL1	89.00	NULL
2015-10-16	TripsScheduled	Dollars	CDS	226.70	NULL
2015-04-01	TripsScheduled	Dollars	SE2	253.00	NULL
2015-02-03	TripsScheduled	Dollars	SE2	334.00	NULL
2015-09-10	TripsScheduled	Dollars	PVT	1354.45	NULL
2015-02-18	TripsScheduled	Dollars	MR5	396.00	NULL
2015-05-22	TripsScheduled	Dollars	MR4	210.00	NULL
2015-02-20	TripsScheduled	Dollars	FAC	162.00	NULL
2015-06-27	TripsScheduled	Dollars	WS3	369.00	NULL
2015-08-03	TripsScheduled	Dollars	SR3	183.00	NULL
2015-02-19	TripsScheduled	Dollars	SE2	356.00	NULL
2015-05-01	TripsScheduled	Dollars	SS1	146.00	NULL
2015-09-04	TripsScheduled	Dollars	CDR	312.25	NULL
2015-01-21	TripsScheduled	Dollars	SS1	178.00	NULL
2015-08-12	TripsScheduled	Dollars	PVT	1039.35	NULL
2015-02-20	TripsScheduled	Dollars	MR5	223.00	NULL
2015-04-11	TripsScheduled	Dollars	PVT	196.00	NULL
2015-08-03	TripsScheduled	Dollars	SY4	114.00	NULL
2015-03-26	TripsScheduled	Dollars	ND2	220.00	NULL
2015-02-05	TripsScheduled	Dollars	CDR	126.00	NULL
2015-09-12	TripsScheduled	Dollars	LOG	1584.62	NULL
2015-11-25	TripsScheduled	Dollars	PB1	NULL	NULL
2015-02-27	TripsScheduled	Dollars	PVT	1008.90	NULL
2015-05-22	TripsScheduled	Dollars	ND2	122.00	NULL
2015-08-18	TripsScheduled	Dollars	SR1	106.00	NULL
2015-01-23	TripsScheduled	Dollars	HE6	218.00	NULL
2015-03-13	TripsScheduled	Dollars	KE3	423.00	NULL
2015-01-01	TripsScheduled	Dollars	PVT	183.00	NULL
2015-03-23	TripsScheduled	Dollars	VA1	53.00	NULL
2015-05-07	TripsScheduled	Dollars	MID	407.74	NULL
2015-02-24	TripsScheduled	Dollars	RR6	85.00	NULL
2015-01-03	TripsScheduled	Dollars	LE2	NULL	NULL
2015-09-09	TripsScheduled	Dollars	SE2	188.00	NULL
2015-05-12	TripsScheduled	Dollars	HE6	210.00	NULL
2015-09-09	TripsScheduled	Dollars	CDR	510.75	NULL
2015-10-20	TripsScheduled	Dollars	TL1	NULL	NULL
2015-06-01	TripsScheduled	Dollars	MRC	137.00	NULL
2015-03-23	TripsScheduled	Dollars	CDS	833.00	NULL
2015-05-19	TripsScheduled	Dollars	CDS	71.50	NULL
2015-01-22	TripsScheduled	Dollars	SR3	204.00	NULL
2015-02-27	TripsScheduled	Dollars	MR4	228.00	NULL
2015-03-03	TripsScheduled	Dollars	MP1	212.00	NULL
2015-02-11	TripsScheduled	Dollars	FE4	194.00	NULL
2015-10-13	TripsScheduled	Dollars	MID	NULL	NULL
2015-05-07	TripsScheduled	Dollars	TL1	549.48	NULL
2015-09-30	TripsScheduled	Dollars	SG2	234.00	NULL
2015-11-13	TripsScheduled	Dollars	PVT	1219.45	NULL
2015-03-16	TripsScheduled	Dollars	HE6	210.00	NULL
2015-02-03	TripsScheduled	Dollars	BR7	114.00	NULL
2015-07-16	TripsScheduled	Dollars	CDR	427.50	NULL
2015-05-19	TripsScheduled	Dollars	LOG	13076.05	NULL
2015-01-21	TripsScheduled	Dollars	SR3	741.00	NULL
2015-04-09	TripsScheduled	Dollars	SR5	106.00	NULL
2015-06-18	TripsScheduled	Dollars	LOG	12186.37	NULL
2015-05-01	TripsScheduled	Dollars	SR3	346.00	NULL
2015-08-18	TripsScheduled	Dollars	SE2	954.00	NULL
2015-09-15	TripsScheduled	Dollars	SR1	82.00	NULL
2015-03-27	TripsScheduled	Dollars	LOG	9633.89	NULL
2015-11-17	TripsScheduled	Dollars	PVT	781.00	NULL
2015-09-21	TripsScheduled	Dollars	BR7	106.00	NULL
2015-07-05	TripsScheduled	Dollars	LOG	1056.74	NULL
2015-08-13	TripsScheduled	Dollars	SK2	218.00	NULL
2015-06-05	TripsScheduled	Dollars	CDR	853.00	NULL
2015-08-26	TripsScheduled	Dollars	PVT	741.00	NULL
2015-07-14	TripsScheduled	Dollars	BR7	106.00	NULL
2015-06-22	TripsScheduled	Dollars	CDR	299.50	NULL
2015-07-18	TripsScheduled	Dollars	SE2	106.00	NULL
2015-03-23	TripsScheduled	Dollars	ND2	212.00	NULL
2015-05-18	TripsScheduled	Dollars	PVT	1301.35	NULL
2015-06-03	TripsScheduled	Dollars	WC1	163.60	NULL
2015-03-09	TripsScheduled	Dollars	MP1	106.00	NULL
2015-04-01	TripsScheduled	Dollars	PB1	146.00	NULL
2015-01-19	TripsScheduled	Dollars	SR3	98.00	NULL
2015-02-11	TripsScheduled	Dollars	SR1	314.00	NULL
2015-04-13	TripsScheduled	Dollars	CR5	106.00	NULL
2015-04-02	TripsScheduled	Dollars	CDR	118.50	NULL
2015-01-02	TripsScheduled	Dollars	SR3	98.00	NULL
2015-02-03	TripsScheduled	Dollars	LOG	10729.06	NULL
2015-03-05	TripsScheduled	Dollars	SE2	188.00	NULL
2015-07-19	TripsScheduled	Dollars	LOG	1976.80	NULL
2015-05-20	TripsScheduled	Dollars	KE3	90.00	NULL
2015-01-14	TripsScheduled	Dollars	LE2	71.45	NULL
2015-02-04	TripsScheduled	Dollars	BR3	178.00	NULL
2015-06-06	TripsScheduled	Dollars	KE3	138.00	NULL
2015-04-29	TripsScheduled	Dollars	MR5	114.00	NULL
2015-09-22	TripsScheduled	Dollars	FE4	NULL	NULL
2015-02-16	TripsScheduled	Dollars	SE2	94.00	NULL
2015-02-16	TripsScheduled	Dollars	MRC	45.00	NULL
2015-01-02	TripsScheduled	Dollars	WC1	45.00	NULL
2015-05-27	TripsScheduled	Dollars	SE2	448.00	NULL
2015-09-21	TripsScheduled	Dollars	TL1	100.12	NULL
2015-02-09	TripsScheduled	Dollars	CDR	119.00	NULL
2015-09-14	TripsScheduled	Dollars	PVT	802.00	NULL
2015-09-25	TripsScheduled	Dollars	BR3	186.00	NULL
2015-09-28	TripsScheduled	Dollars	PVT	1086.00	NULL
2015-03-09	TripsScheduled	Dollars	BR3	170.00	NULL
2015-08-11	TripsScheduled	Dollars	CDR	441.00	NULL
2015-06-02	TripsScheduled	Dollars	HE6	306.00	NULL
2015-06-23	TripsScheduled	Dollars	MID	501.36	NULL
2015-04-14	TripsScheduled	Dollars	WC1	98.00	NULL
2015-06-06	TripsScheduled	Dollars	MR4	49.60	NULL
2015-10-26	TripsScheduled	Dollars	MRC	72.90	NULL
2015-03-20	TripsScheduled	Dollars	BR7	53.00	NULL
2015-01-16	TripsScheduled	Dollars	BR3	178.00	NULL
2015-11-17	TripsScheduled	Dollars	LOG	9723.55	NULL
2015-03-08	TripsScheduled	Dollars	LOG	797.88	NULL
2015-05-15	TripsScheduled	Dollars	MP1	57.00	NULL
2015-03-10	TripsScheduled	Dollars	SR3	252.00	NULL
2015-01-22	TripsScheduled	Dollars	PVT	1126.15	NULL
2015-03-17	TripsScheduled	Dollars	KE3	276.00	NULL
2015-05-26	TripsScheduled	Dollars	ND2	122.00	NULL
2015-03-04	TripsScheduled	Dollars	ND2	90.00	NULL
2015-01-14	TripsScheduled	Dollars	SE2	318.00	NULL
2015-08-11	TripsScheduled	Dollars	SK2	114.00	NULL
2015-02-20	TripsScheduled	Dollars	HE6	210.00	NULL
2015-03-31	TripsScheduled	Dollars	KE3	69.00	NULL
2015-01-22	TripsScheduled	Dollars	MID	203.58	NULL
2015-04-21	TripsScheduled	Dollars	MRC	256.05	NULL
2015-04-20	TripsScheduled	Dollars	PB1	316.00	NULL
2015-01-05	TripsScheduled	Dollars	MID	278.18	NULL
2015-01-02	TripsScheduled	Dollars	BR3	411.00	NULL
2015-01-07	TripsScheduled	Dollars	KE3	255.00	NULL
2015-10-31	TripsScheduled	Dollars	PVT	321.00	NULL
2015-02-21	TripsScheduled	Dollars	LOG	1645.94	NULL
2015-03-31	TripsScheduled	Dollars	PVT	1102.20	NULL
2015-05-06	TripsScheduled	Dollars	PB1	231.00	NULL
2015-09-11	TripsScheduled	Dollars	CDS	74.25	NULL
2015-01-21	TripsScheduled	Dollars	MID	288.78	NULL
2015-04-09	TripsScheduled	Dollars	CDY	218.00	NULL
2015-08-29	TripsScheduled	Dollars	SR1	106.00	NULL
2015-03-10	TripsScheduled	Dollars	LOG	11022.96	NULL
2015-05-01	TripsScheduled	Dollars	MID	276.29	NULL
2015-08-23	TripsScheduled	Dollars	LOG	861.00	NULL
2015-03-25	TripsScheduled	Dollars	MP1	267.00	NULL
